 =?ISO-2022-JP?B?GyRCTCQ+NUJ6OS05cCIoPF5HLiEqPVAycSQkJE45LT5sGyhC?=,spam
 =?ISO-2022-JP?B?GyRCTCQ+NUJ6OS05cCIoPF5HLiEqPVAycSQkJE45LT5sGyhC?=,spam
 SPS se odrekao Slobodana Milosevica,spam
 =?Big5?B?rEKq96SjrE5+fqdPtsykRn5+?=,spam
 Sexabenteuer gefällig?,spam
 -> IN THE NEWS TODAY <----,spam
 One of a kind Money maker! Try it for free!,spam
 One of a kind Money maker! Try it for free!,spam
 One of a kind Money maker! Try it for free!,spam
 One of a kind Money maker! Try it for free!,spam
 Yeni sürümde,spam
 Still looking for a house?,spam
 =?big5?Q?re:=B7Q=ADn=ADP=B4I=A7A=C1=D9=ADn=B5=A5=A6h=A4[?=,spam
 fwd:  NORTON SYSTEMWORKS CLEARANCE SALE_ONLY $29.99 7126kyiK0-697yFCQ4277rqZm-24,spam
 Teach and Grow Rich,spam
 May I have a moment of your Time PLEASE,spam
 [ILUG] Here is the information you requested,spam
 zzzzHello,spam
 Friend Copy ANY DVD or Playstation Game with this software......,spam
 Best Long Distance On the Net - 3.9 Cents With No Monthly Fees,spam
 [ILUG] ASSISTANCE,spam
 Don't get caught by rising interest rates.,spam
 New Stock Pick: BBAN - Last Pick UP 309%.......................................... gsg,spam
 Membership Status Notification,spam
 you don't satisfy me               FGTPRIL,spam
 fwd:  NORTON SYSTEMWORKS CLEARANCE SALE!,spam
 The Best Just Got Better,spam
 Get on the Bus.. gbvzzzz,spam
 Re: zzzz@spamassassin.taint.org,spam
 Introducing HGH: The Most Powerful Anti-Obesity Drug Ever,spam
 Re: Super CHARGE your desktop or laptop today!     17639,spam
 FREE WebBook Publishing Software - Download NOW!,spam
 [ILUG-Social] Poker for money againts real players,spam
 [ILUG-Social] HELLO,spam
 English Well for you?,spam
 [ILUG] HELLO,spam
 [ILUG] AWARD NOTIFICATION,spam
 Last time you spent $25 did u make $100000s? Well this time you will. wju,spam
 Introducing Chase Platinum for Students with a 0% Introductory APR,spam
 FriendInstantly Copy ANY DVD or Playstation Game with this software......,spam
 Impaired Risk Case of the Month,spam
 A revolution in the PC world has arrived.          RSIRTR,spam
 fwd:  SYSTEMWORKS CLEARANCE SALE_ONLY $29.99,spam
 Toners and inkjet cartridges for less....          BSJMCOIK,spam
 Expand Your business with our Money!,spam
 ADV: Extended Auto Warranties Here hvgxs,spam
 Never pay eBay listing fees again!,spam
 PROTECT YOUR INFORMATION AND YOUR COMPUTER,spam
 found a secret link   ADV,spam
 Slim Factors - A totally new approach to weight loss,spam
 Hgh: safe and effective release of your own growth hormone!30543,spam
 [ILUG] Re: This is NO JOKE! Speed up your CPU for under $30!,spam
 Fwd: Norton makes the BEST software available now ONLY $29.99! 32053,spam
 [ILUG-Social] Claim Your $25 Kmart Gift Card,spam
 Unleash your PC's Multimedia POWER at 70% off retail!,spam
 Definitely the answer many have been waiting for!!,spam
 Re:[1]Save over $70 on this exquisite software suite. FTS,spam
 Shipment Status,spam
 5% Guaranteed for Eight Years,spam
 zzzz do we have your money?,spam
 FORTUNE 500 WORK AT HOME REPS NEEDED!,spam
 Email marketing info,spam
 Collect Your Money! Time:1:30:33 AM,spam
 Funds Investment,spam
 Funds Investment,spam
 Lease Deal,spam
 [ILUG-Social] Lose 22.5lbs in 3 weeks!,spam
 FREE Health Insurance Quotes,spam
 .. kennst mich noch ? nehrb,spam
 Adv: Mortgage Quotes Fast Online No Cost,spam
 Re: Ink Prices Got You Down?              11956,spam
 =?GB2312?B?NTDUqrvxtcPSu9LazuXHp83yRU1BSUy12Na3tcS7+rvh?=,spam
 You have been hand selected... Free Info!,spam
 One Sale - Three Commission Streams,spam
 [ILUG] Garden Ornaments | mvcmv,spam
 This one will make you money  9/20/02 11:34:52 PM,spam
 Re: PROTECT YOUR COMPUTERYOU NEED SYSTEMWORKS!    COXR,spam
 private,spam
 Not too old to put out!                   26792,spam
 Re: What a night!,spam
 Re: girls,spam
 [WM] greencard 2004 çekiliþini kaçýrmayýn,spam
 zzzz do we have your money?,spam
 If You Dont... Your Competition Will!              7377,spam
 [ILUG-Social] Low Price Tobacco,spam
 [ILUG] $4000/Month with your PC ! NO SPAM ! PLEASE READ !,spam
 Remeber me?,spam
 YOUR ACCOUNT HAS BEEN CLOSED!,spam
 Welcome to OfferClub!,spam
 Work at Home - $5000 a month,spam
 Guaranteed Best Mortgage Rate,spam
 Adv: Mortgage Quotes Fast Online No Cost,spam
 Have you planned for your family's future?         ZBM,spam
 Too Busy Earning A Living To Make Any Money,spam
 new extensions now only $14.95,spam
 First Time Generic V*agra under $3 per 50mg,spam
 [ILUG] Earn 100.000$ in one year working at home,spam
 Earn 100.000$ in one year working at home,spam
 Guaranteed Best Mortgage Rate,spam
 [scoop] ....It is not my fault. .- vwiid,spam
 You can gain from lowest interest rates in 30 years,spam
 Your eBay account is about to expire!,spam
 HOME REPS WANTED-FORTUNE 500 COMP HIRING,spam
 Garden Ornaments | ppu,spam
 Save $100's maybe $1000's with No Lender's Fees. Click here!,spam
 ADV: Extended Auto Warranties Here iubrq,spam
 ANTICAIPTING TO HEARING FROM YOU SOON.,spam
 *Do Your Butt Hips And Thighs Embarrass You?*,spam
 Mortgage Rates Are Down.                    ptjti,spam
 Dont waste your TIME!!! Why?,spam
 Are you ready for 10/5/2002?,spam
 Join & Get 4 DVDs for 49¢ ea. (+shipping & processing)! Details Inside...,spam
 Lenders WILL COMPETE for your mortgage             IVX,spam
 $250000... as low as $6.50 per month.             edahx,spam
 NORTON SYSTEMWORKS 2002 CLEARANCE SALE! 6801wbRq4-940mJbj463-19,spam
 Vacation TimeHouse need workBehind in Bills? Refinance while rates are low,spam
 [ILUG-Social] Need a Credit Card?,spam
 Boost Your Cell Signal ...10782,spam
 New Version 7: Uncover the TRUTH about ANYONE!,spam
 [ILUG] Create a PAYCHECK with your COMPUTER and Enjoy Cheap ISP & shopping Discount.,spam
 Tired of paying big bucks for cable,spam
 Congratulations on Your 6 New Signups,spam
 Get a FREE Bottle of Wine & Tasting Kit,spam
 Get $100 Free - Beat the House at Royal Vegas!,spam
 **** American Millionaire Reveals His Secret Source of Wealth On The Internet!!!,spam
 Make $500 - $2500/Week on Ebay                     3352,spam
 [ILUG-Social] re: how to register one of the new domain extensions,spam
 FREE TRIAL - Last Stock pick UP 309%................................................. cqhcp,spam
 Financial Power You Can Depend On,spam
 FW: FOCUS ON VALUE,spam
 I was so scared... my very first DP,spam
 are you in the mood             XGHTMTGGC,spam
 FORTUNE 500 WORK AT HOME REPS NEEDED!,spam
 Holidays are coming?,spam
 [ILUG] Create a PAYCHECK with your COMPUTER and Enjoy Cheap ISP & shopping Discount.,spam
 Tell Me Where to Send Your Health Card,spam
 Account zzzz@spamassassin.taint.org,spam
 Act Now - Reach Hundreds of Prospects,spam
 ADV: Extended Auto Warranties Here vfafu,spam
 BUSINESS PARTNERSHIP(URGENT/CONFIDENTIAL),spam
 Partnership.,spam
 Printer Cartridges as low as $1.21 each!,spam
 We Build The Internet.  WebXperts.com  (Design / Programming / Consultation),spam
 ADV: Are you protected? Free Life Insurance quote oefik,spam
 Private Label Reseller Hosting  -  Expires 9/30/2002,spam
 The best possible mortgage,spam
 Adult: Free Access,spam
 Got plans tonight?,spam
 Congratulations! You Get a Free Handheld Organizer!,spam
 Commissions Too High to Publish,spam
 The Government Grants You $25000!,spam
 Free Shipping on all orders at Blair.com,spam
 Attn: PROTECT YOURSELF AGAINST HARMFUL VIRUSES! SONLSNAIK,spam
 Never pay for the goodz again (8SimUgQ),spam
 [ILUG] WE NEED YOUR ASSISTANCE TO INVEST IN YOUR COUNTRY,spam
 =?GB2312?B?0rvN+KGwu92hsczsz8KjrNK71bnM7M/C1qotLS0tMjAwM8TqNNTCMcjVLS00?=,spam
 $14.95 per year domain names,spam
 MAKE MONEY GIVING AWAY FREE STUFF!,spam
 FWD:Direct marketing is working                16889,spam
 See your Company sales sky rocket.                 4611,spam
 Hit the Road with CNA,spam
 $10 a hour for watching e-mmercials! No joke!,spam
 Make a Fortune On eBay                         24772,spam
 Faeries,spam
 [ILUG-Social] prirodu requiremus social sample,spam
 Finally! Sexy DVDs for FREE. Christmas is Great! NMV,spam
 Today's Special: Amazing Penetrations No. 17 29264,spam
 GOV'T GUARANTEED HOME BUSINESS,spam
 [ILUG] MANUEL OKO,spam
 [ILUG] please kindly get back to me,spam
 hurry,spam
 Do you need a second MORTGAGE?                   22956,spam
 ,spam
 Earn Your Fortune on eBay!,spam
 HK Email marking !,spam
 Re: [ILUG] Redhat 8.0,easy_ham
 [ILUG] freeserve in the uk?,easy_ham
 Re: bad DCC traffic from e-corp.net,easy_ham
 RE: [ILUG] VPN implementation,easy_ham
 RE: [ILUG] Drop in replacement for Ingres Database?,easy_ham
 [ILUG] serial port transient failure,easy_ham
 Re: [ILUG] rpm dependencies,easy_ham
 Re: [ILUG] rpm dependencies,easy_ham
 Re: [ILUG] Interesting article on free software licences,easy_ham
 [ILUG] Retrieving read mail from webmail.eircom.net via POP ?,easy_ham
 Re: [ILUG] Retrieving read mail from webmail.eircom.net via POP ?,easy_ham
 Re: [ILUG] adsl router modem combo,easy_ham
 Re: [ILUG] Interesting article on free software licences,easy_ham
 [Same thread ish] [ILUG] adsl router modem combo,easy_ham
 Re: [ILUG] adsl router modem combo,easy_ham
 Re: [ILUG] adsl router modem combo,easy_ham
 [zzzzteana] Re: Megalithomania UnPissup,easy_ham
 Re: [zzzzteana] Re: Megalithomania UnPissup,easy_ham
 [zzzzteana] Re: Megalithomania UnPissup,easy_ham
 [zzzzteana] SETI at Home,easy_ham
 [zzzzteana] A New Theory on Mapping the New World,easy_ham
 Re: [zzzzteana] Re: Megalithomania UnPissup,easy_ham
 [zzzzteana] Man admits Soham kidnapping hoax calls,easy_ham
 Re: [zzzzteana] RE:Prophecies,easy_ham
 Re: [zzzzteana] The tenth planet,easy_ham
 Re: [zzzzteana] The Cafe Forteana is back online!!!,easy_ham
 Re: [zzzzteana] The Cafe Forteana is back online!!!,easy_ham
 [zzzzteana] Latest Iraq-related news,easy_ham
 [Razor-users] Razor2 error: can't find "new",easy_ham
 [zzzzteana] Re: Latest Iraq-related news,easy_ham
 Re: [zzzzteana] The Cafe Forteana is back online!!!,easy_ham
 RE: The absurdities of life.,easy_ham
 RE: The absurdities of life.,easy_ham
 [use Perl] Headlines for 2002-10-08,easy_ham
 [use Perl] Stories for 2002-10-08,easy_ham
 Re: [zzzzteana] Bigfoot and big feet on display at Peabody,easy_ham
 Re: [zzzzteana] Fortean Times Online,easy_ham
 Re: [zzzzteana] Good ISP for Mac?,easy_ham
 Re: [zzzzteana] The Cafe Forteana is back online!!!,easy_ham
 Re: [zzzzteana] The Cafe Forteana is back online!!!,easy_ham
 xine src packge still gives errors,easy_ham
 Teach a man to fish,easy_ham
 Iran Pushes UN Intervention Against US,easy_ham
 Man kills self with home booby-traps,easy_ham
 Curried radiation burns,easy_ham
 1987 copy of Nintendo zine going for $700 on eBay,easy_ham
 How the other half gives,easy_ham
 Police pay damages to journalist,easy_ham
 10 die as Israeli helicopter fires on Palestinian crowd,easy_ham
 Dawn raids stoke fires of resentment,easy_ham
 New Solar System body revealed,easy_ham
 Man leads machine in chess duel,easy_ham
 Human handshake opens data stream,easy_ham
 Geneticists and a tiny worm win Nobel prize,easy_ham
 Re: [ILUG] packaging risks and the reputation of linux distributions,easy_ham
 Re: [ILUG] packaging risks and the reputation of linux distributions,easy_ham
 Re: [Webdev] mod_usertrack,easy_ham
 [zzzzteana] Fake bank website cons victims,easy_ham
 [zzzzteana] Uncle Mark seeks parole,easy_ham
 Re: [ILUG] cheap linux PCs,easy_ham
 [zzzzteana] Bashing the bishop,easy_ham
 [zzzzteana] And deliver us from weevil,easy_ham
 [zzzzteana] Nobel astrophysicists,easy_ham
 [zzzzteana] Lioness adopts fifth antelope,easy_ham
 [zzzzteana] Dracula theme park could be switched to Bucharest,easy_ham
 [zzzzteana] Language problems,easy_ham
 [zzzzteana] Astro bits,easy_ham
 RE: [ILUG] cheap linux PCs,easy_ham
 Re: why is decentralization worth worrying about?,easy_ham
 [zzzzteana] FW: please give generously,easy_ham
 please give generously,easy_ham
 Bush Covers the Waterfront,easy_ham
 [zzzzteana] Pravda reports cities on the moon!,easy_ham
 http://english.pravda.ru/main/2002/10/05/37771.html,easy_ham
 [ILUG] cups question,easy_ham
 Re: [ILUG] mini-itx,easy_ham
 [zzzzteana] "Put this in your stereo and smoke it ... ",easy_ham
 Re: [zzzzteana] Not a materialisation but a transfiguration,easy_ham
 Re: [zzzzteana] Moon over ocean,easy_ham
 Re: [zzzzteana] Bad Buffalo,easy_ham
 RE: [zzzzteana] Moon over ocean,easy_ham
 Re: [zzzzteana] Illusionist emerges after 24 hours underwater,easy_ham
 Re: [zzzzteana] The Coming Firestorm,easy_ham
 [zzzzteana] re: Steam,easy_ham
 [zzzzteana] Cambodian Buddhaas unearthed,easy_ham
 [zzzzteana] Height weight girth etc,easy_ham
 [zzzzteana] Emigrate to Russia? That's a steppe too far,easy_ham
 [zzzzteana] Six arrested for attacking Palio jockey who defected,easy_ham
 [zzzzteana] That wacky imam,easy_ham
 [zzzzteana] White Horse vandalised,easy_ham
 [zzzzteana] Crop Idol: Crop circle competition,easy_ham
 Re: [zzzzteana] That wacky imam,easy_ham
 [zzzzteana] It's August and big cats are on the prowl,easy_ham
 [zzzzteana] Fwd: Hill Monuments defaced to promote hunting,easy_ham
 RE: [zzzzteana] Digest Number 2453,easy_ham
 Re: [SAtalk] Re: patent on TMDA-like system,easy_ham
 Re: The GOv gets tough on Net Users.....er Pirates..,easy_ham
 Re: Startups Bubbles and Unemployment (fwd),easy_ham
 Re: The GOv gets tough on Net Users.....er Pirates..,easy_ham
 Canadians,easy_ham
 Re: [zzzzteana] FWD [fort] Evidence Britons Were In The US In The6th Century,easy_ham
 Re: [zzzzteana] Secondhand books online,easy_ham
 [zzzzteana] The new Steve Earle,easy_ham
 Re: [zzzzteana] The new Steve Earle,easy_ham
 [ILUG] Got me a crappy laptop,easy_ham
 [ILUG] find the biggest file,easy_ham
 Re: [ILUG] Got me a crappy laptop,easy_ham
 [ILUG] doolin,easy_ham
 Re: [ILUG] find the biggest file,easy_ham
 Re: [ILUG] find the biggest file,easy_ham
 Re: [ILUG] converting strings of hex to ascii,easy_ham
 RE: [ILUG] doolin,easy_ham
 [ILUG] doolin,easy_ham
 [ILUG] Using Normal IDE Device with a Dell Latitude CPx laptop,easy_ham
 Re: [ILUG] Using Normal IDE Device with a Dell Latitude CPx laptop,easy_ham
 Re: [ILUG] find the biggest file,easy_ham
 Re: [ILUG] Using Normal IDE Device with a Dell Latitude CPx laptop,easy_ham
 [ILUG] [OT] Dell machine giving me hassle.,easy_ham
 Re: [ILUG] Using Normal IDE Device with a Dell Latitude CPx laptop,easy_ham
 FW: [ILUG] Using Normal IDE Device with a Dell Latitude CPx lapto p,easy_ham
 Re: [ILUG] Using Normal IDE Device with a Dell Latitude CPx,easy_ham
 RE: [ILUG] [OT] Dell machine giving me hassle.,easy_ham
 RE: [ILUG] [OT] Dell machine giving me hassle.,easy_ham
 Re: [ILUG] directory merging,easy_ham
 [ILUG] PPPD disconnects on me!,easy_ham
 Re: [ILUG] converting strings of hex to ascii,easy_ham
 Re: [ILUG] find the biggest file,easy_ham
 Re: [ILUG] find the biggest file,easy_ham
 Re: [ILUG] converting strings of hex to ascii,easy_ham
 Re: [ILUG] [OT] Dell machine giving me hassle.,easy_ham
 Re: [ILUG] Newbie seeks advice - Suse 7.2,easy_ham
 ALSA (almost) made easy,easy_ham
 Patch to enable/disable log,easy_ham
 [zzzzteana] Compensation for World's youngest mother,easy_ham
 [zzzzteana] RE:Pictish,easy_ham
 [zzzzteana] Re: That wacky imam,easy_ham
 [zzzzteana] Lincs lizard,easy_ham
 [zzzzteana] Hot rock,easy_ham
 [zzzzteana] 'Lost' penguins found alive,easy_ham
 /home/dude,easy_ham
 [zzzzteana] Big cats 'on the increase',easy_ham
 [zzzzteana] US Army tests portable translator,easy_ham
 [zzzzteana] Worryingly sophisticated bees,easy_ham
 [zzzzteana] Betamax finally laid to rest,easy_ham
